input,winner,probabilityBias,probability,harmonyBias,harmony,operation,output,merge_cond_(27.54),exhaust_ws_(47.81),label_cons_(34.17),case_agr_(27.94),wh_agr_(11.27),foc_agr_(0.00),cl_agr_(17.34),case_(59.53),wh_(5.40),foc_(0.00),cl_(5.40),case_mt_(43.90),wh_mt_(34.87),foc_mt_(0.00),cl_mt_(24.45),LB_DP_(100.00),LB_V_(35.79),LB_v_(0.34),LB_T_(23.44),LB_C_(13.68),LB_DP2_(0.00)
"eweDefault_[DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",0,4.612397272805634e-15,8.447466615464187e-17,-96.78001326760449,-92.78001326760449,iMerge,"[.. [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",0,1.236970351206018e-08,4.149360229374921e-12,-81.9780002294688,-81.9780002294688,iMerge,"[.. [DP wh,cl] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",0,3.3970142539272615e-27,6.221529240661265e-29,-124.71688523596964,-120.71688523596964,iMerge,"[.. [V [V] [DP case_agr,wh,cl]] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",0,1.1846372751472794e-06,1.1845764621315989e-06,-77.41605853749051,-69.41605853749051,rMerge,"[DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]",0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",1,1.0,1.0,-29.60402607627137,-21.60402607627137,Agree,"[.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,1.8238633914362887e-29,9.957956708559776e-28,-95.77803677929722,-83.77803677929722,Label,"[T case [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,0,0,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0.0
"eweDefault_[.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,1.8891406494979816e-27,1.3958966237910872e-26,-91.13770154424392,-81.13770154424392,Label,"[DP2 case_agr [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1.0
"eweDefault_[.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,1.7465622342367892e-39,1.7465622342367892e-39,-118.84719528472087,-110.84719528472087,xMerge,"[.. [C cl_agr] [.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",2,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,3.0038773674240595e-60,3.00387736742406e-60,-166.65922774594003,-158.65922774594003,iMerge,"[.. [T case] [.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",2,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,2.738700435147866e-48,2.738700435147867e-48,-139.1206270258401,-131.1206270258401,iMerge,"[.. [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]] [.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",1,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,7.344751630755045e-42,1.3452381859635092e-43,-124.31861398770441,-120.31861398770441,iMerge,"[.. [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]] [.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,1.969743599013461e-35,6.607753640192072e-39,-109.51660094956873,-109.51660094956873,iMerge,"[.. [DP wh,cl] [.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,5.409383560331089e-54,9.907631590167947e-56,-152.25548595606955,-148.25548595606955,iMerge,"[.. [V [V] [DP case_agr,wh,cl]] [.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,2.4969328491299085e-36,2.4969328491299085e-36,-111.58202630574017,-103.58202630574017,rMerge,"[.. [T case] [DP2 case_agr [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",1,0.9999999999237145,0.9999999999896758,-67.84116481093207,-55.84116481093207,Label,"[T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0.0
"eweDefault_[.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,7.628561455254687e-11,1.0324135253028987e-11,-91.13770154424392,-81.13770154424392,Label,"[DP2 [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1.0
"eweDefault_[.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,7.052813851018938e-23,1.291767916532462e-24,-118.84719528472087,-110.84719528472087,xMerge,"[.. [C cl_agr] [.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",2,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,1.2129993130756348e-43,2.22168573920414e-45,-166.65922774594003,-158.65922774594003,iMerge,"[.. [T case] [.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",2,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,1.105917898839886e-31,2.0255592877075094e-33,-139.1206270258401,-131.1206270258401,iMerge,"[.. [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]] [.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",1,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,2.9658929420467593e-25,9.949462404821461e-29,-124.31861398770441,-120.31861398770441,iMerge,"[.. [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]] [.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,7.954045189891927e-19,4.887134271788842e-24,-109.51660094956873,-109.51660094956873,iMerge,"[.. [DP wh,cl] [.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,2.1843696463784235e-37,7.327743819329212e-41,-152.25548595606955,-148.25548595606955,iMerge,"[.. [V [V] [DP case_agr,wh,cl]] [.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,1.008289440719699e-19,1.846746529276389e-21,-111.58202630574017,-103.58202630574017,rMerge,"[.. [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",1,0.9678901966647686,0.9999986115223813,-78.57200688265671,-66.57200688265671,xMerge,"[.. [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,4.4643353277889905e-15,8.447966566031786e-17,-111.58202630574017,-103.58202630574017,iMerge,"[.. [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,1.1972625321923973e-08,4.1496058030002795e-12,-96.78001326760449,-92.78001326760449,iMerge,"[.. [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,0.03210864475320845,2.0382689947578565e-07,-81.9780002294688,-81.9780002294688,iMerge,"[.. [DP wh,cl] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,8.81779614156408e-21,3.0561699756614273e-24,-124.71688523596964,-120.71688523596964,iMerge,"[.. [V [V] [DP case_agr,wh,cl]] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,1.146609393175432e-06,1.1846465695024317e-06,-92.2180715756262,-80.2180715756262,rMerge,"[T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]",0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[.. [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",1,0.9999953877804114,0.999999915523869,-72.88946239596807,-56.88946239596806,Label,"[C cl_agr [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,1,0.0
"eweDefault_[.. [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,4.6122195884050156e-06,8.447613094305337e-08,-85.17625912802522,-73.17625912802522,Label,"[T [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,0,0,0,0,0,1,0,3,0,3,0,0,0,0,0,0,0,1,0,0.0
"eweDefault_[.. [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,7.044882476471071e-48,1.2903210767694532e-49,-181.46124078407573,-169.46124078407573,iMerge,"[.. [C cl_agr] [.. [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",2,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[.. [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,6.422972826091797e-36,1.1764138352489857e-37,-153.9226400639758,-141.9226400639758,iMerge,"[.. [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]] [.. [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",1,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[.. [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,1.7225374317431212e-29,5.778495498677269e-33,-139.1206270258401,-131.1206270258401,iMerge,"[.. [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]] [.. [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",1,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[.. [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,4.619566801999949e-23,2.8383727926122056e-28,-124.31861398770441,-120.31861398770441,iMerge,"[.. [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]] [.. [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[.. [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,1.238893102981491e-16,1.3941968305911733e-23,-109.51660094956873,-109.51660094956873,iMerge,"[.. [DP wh,cl] [.. [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[.. [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,3.4022945867838555e-35,2.09045150800683e-40,-152.25548595606955,-148.25548595606955,iMerge,"[.. [V [V] [DP case_agr,wh,cl]] [.. [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[.. [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,5.855964249580915e-24,1.0725621216931446e-25,-126.38403934387586,-114.38403934387586,rMerge,"[.. [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[C cl_agr [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",1,0.024536139121207248,0.999999394430373,-85.66076587230583,-67.66076587230583,mtAgree,"[C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,0,0,0,0,0,0,0,4,0,4,0,0,0,1,0,0,0,0,0,0.0
"eweDefault_[C cl_agr [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,5.057236592787976e-20,5.10904692835497e-21,-126.38403934387586,-114.38403934387586,iMerge,"[.. [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]] [C cl_agr [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[C cl_agr [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,1.356269062336791e-13,2.5095424580569726e-16,-111.58202630574017,-103.58202630574017,iMerge,"[.. [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]] [C cl_agr [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[C cl_agr [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,3.637294272676788e-07,1.2326767471713991e-11,-96.78001326760449,-92.78001326760449,iMerge,"[.. [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]] [C cl_agr [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[C cl_agr [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,0.9754634971362409,6.0548565661389e-07,-81.9780002294688,-81.9780002294688,iMerge,"[.. [DP wh,cl] [C cl_agr [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[C cl_agr [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,2.6788543482281517e-19,9.078620580483532e-24,-124.71688523596964,-120.71688523596964,iMerge,"[.. [V [V] [DP case_agr,wh,cl]] [C cl_agr [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[C cl_agr [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,1.2988887605969741e-11,7.16434525373072e-11,-107.0200846137619,-91.0200846137619,rMerge,"[C cl_agr [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,1,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,5.184442802729017e-20,8.437760432671137e-15,-126.38403934387586,-114.38403934387586,iMerge,"[.. [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,1.3903837105077283e-13,4.144592593029748e-10,-111.58202630574017,-103.58202630574017,iMerge,"[.. [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,3.7287842416308406e-07,2.0358065270121838e-05,-96.78001326760449,-92.78001326760449,iMerge,"[.. [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",1,0.9999996271214368,0.9999796415202593,-81.9780002294688,-81.9780002294688,iMerge,"[.. [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,2.746236386297745e-19,1.4993642961487304e-17,-124.71688523596964,-120.71688523596964,iMerge,"[.. [V [V] [DP case_agr,wh,cl]] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"eweDefault_[C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,4.326066337111738e-23,2.8404370528101338e-15,-133.47279833352496,-115.47279833352498,rMerge,"[C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]",0,1,0,0,0,0,0,0,4,0,4,0,0,0,1,0,0,0,0,0,0.0
"eweDefault_[.. [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,8.72459682080092e-32,1.597965648195879e-33,-100.0,-100.0,Label,"[DP wh,cl [DP wh,cl] [C [C cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
